flag_id,date,category,severity,action,reviewer_id,resolution_hrs,ml_score,coordinated_flag,attack_id
F023448,2024-02-22,hate_speech,medium,human_review,REV014,30.2,0.778,False,
F023449,2024-02-22,hate_speech,low,allow,REV003,0.3,0.8309,False,
F023450,2024-02-22,hate_speech,low,allow,REV020,67.4,0.8646,False,
F023451,2024-02-22,hate_speech,low,allow,REV017,14.6,0.7968,False,
F023452,2024-02-22,hate_speech,low,allow,REV014,24.6,0.8073,False,
F023453,2024-02-22,hate_speech,low,allow,REV012,72.5,0.8212,False,
F023454,2024-02-22,hate_speech,medium,human_review,REV001,61.7,0.8613,False,
F023455,2024-02-22,hate_speech,medium,human_review,REV003,76.6,0.9058,False,
F023456,2024-02-22,hate_speech,medium,human_review,REV009,67.0,0.8371,False,
F023457,2024-02-22,hate_speech,medium,human_review,REV002,6.6,0.8254,False,
F023458,2024-02-22,hate_speech,high,auto_block,REV017,1.4,0.836,False,
F023459,2024-02-22,hate_speech,medium,downrank,REV008,167.4,0.9119,False,
F023460,2024-02-22,hate_speech,medium,human_review,REV007,13.0,0.8563,False,
F023461,2024-02-22,hate_speech,medium,downrank,REV009,13.3,0.7413,False,
F023462,2024-02-22,spam,low,allow,REV019,70.1,0.7926,False,
F023463,2024-02-22,spam,low,downrank,REV011,55.9,0.8387,False,
F023464,2024-02-22,spam,medium,downrank,REV013,5.3,0.8076,False,
F023465,2024-02-22,spam,low,downrank,REV013,56.5,0.8335,False,
F023466,2024-02-22,spam,medium,downrank,REV017,11.5,0.8254,False,
F023467,2024-02-22,spam,low,downrank,REV010,61.7,0.8458,False,
F023468,2024-02-22,spam,low,downrank,REV004,2.9,0.8148,False,
F023469,2024-02-22,spam,low,allow,REV009,1.7,0.7943,False,
F023470,2024-02-22,spam,medium,human_review,REV017,37.3,0.7732,False,
F023471,2024-02-22,spam,medium,human_review,REV014,3.6,0.867,False,
F023472,2024-02-22,spam,high,auto_block,REV016,20.6,0.7815,False,
F023473,2024-02-22,spam,low,allow,REV011,84.1,0.8657,False,
F023474,2024-02-22,spam,low,allow,REV018,19.6,0.8443,False,
F023475,2024-02-22,spam,medium,human_review,REV003,20.7,0.7734,False,
F023476,2024-02-22,spam,low,allow,REV013,71.9,0.8685,False,
F023477,2024-02-22,spam,medium,downrank,REV007,16.1,0.8105,False,
F023478,2024-02-22,spam,medium,human_review,REV011,27.0,0.7724,False,
F023479,2024-02-22,spam,medium,downrank,REV020,49.8,0.7736,False,
F023480,2024-02-22,spam,medium,downrank,REV015,22.6,0.8015,False,
F023481,2024-02-22,spam,high,auto_block,REV002,6.1,0.8571,False,
F023482,2024-02-22,spam,medium,downrank,REV006,2.9,0.8503,False,
F023483,2024-02-22,spam,low,allow,REV012,31.7,0.8735,False,
F023484,2024-02-22,spam,medium,downrank,REV009,1.6,0.8053,False,
F023485,2024-02-22,spam,low,downrank,REV016,4.8,0.7711,False,
F023486,2024-02-22,spam,critical,auto_block,REV009,0.3,0.829,False,
F023487,2024-02-22,spam,medium,human_review,REV013,8.8,0.7941,False,
F023488,2024-02-22,spam,low,allow,REV006,31.6,0.7633,False,
F023489,2024-02-22,spam,medium,downrank,REV001,5.9,0.8794,False,
F023490,2024-02-22,spam,medium,human_review,REV015,1.8,0.8466,False,
F023491,2024-02-22,spam,low,downrank,REV004,119.2,0.7419,False,
F023492,2024-02-22,spam,low,allow,REV008,6.1,0.8218,False,
F023493,2024-02-22,spam,medium,human_review,REV019,4.5,0.8296,False,
F023494,2024-02-22,spam,critical,auto_block,REV014,2.7,0.8165,False,
F023495,2024-02-22,spam,medium,human_review,REV008,15.9,0.8326,False,
F023496,2024-02-22,spam,low,downrank,REV001,23.7,0.6619,False,
F023497,2024-02-22,spam,critical,auto_block,REV011,13.9,0.8573,False,
F023498,2024-02-22,spam,medium,downrank,REV011,16.2,0.8731,False,
F023499,2024-02-22,spam,low,allow,REV020,178.9,0.8157,False,
F023500,2024-02-22,spam,medium,human_review,REV015,27.6,0.8159,False,
F023501,2024-02-22,spam,medium,human_review,REV002,37.5,0.7981,False,
F023502,2024-02-22,spam,low,downrank,REV013,129.1,0.7701,False,
F023503,2024-02-22,spam,medium,human_review,REV013,50.2,0.7234,False,
F023504,2024-02-22,spam,critical,auto_block,REV020,0.2,0.7841,False,
F023505,2024-02-22,spam,medium,downrank,REV012,2.7,0.7921,False,
F023506,2024-02-22,spam,low,allow,REV019,20.1,0.8092,False,
F023507,2024-02-22,spam,high,auto_block,REV008,2.7,0.8125,False,
F023508,2024-02-22,spam,low,allow,REV016,3.0,0.7776,False,
F023509,2024-02-22,spam,medium,human_review,REV008,2.9,0.7556,False,
F023510,2024-02-22,spam,medium,downrank,REV006,16.9,0.7766,False,
F023511,2024-02-22,spam,medium,human_review,REV008,31.2,0.689,False,
F023512,2024-02-22,spam,low,allow,REV004,24.0,0.805,False,
F023513,2024-02-22,spam,low,allow,REV017,102.6,0.8098,False,
F023514,2024-02-22,spam,low,allow,REV011,269.4,0.7248,False,
F023515,2024-02-22,spam,low,allow,REV017,32.2,0.7955,False,
F023516,2024-02-22,spam,low,downrank,REV005,57.2,0.7869,False,
F023517,2024-02-22,spam,low,allow,REV006,35.9,0.8859,False,
F023518,2024-02-22,spam,medium,downrank,REV012,1.6,0.8754,False,
F023519,2024-02-22,spam,low,downrank,REV001,73.7,0.6833,False,
F023520,2024-02-22,spam,low,allow,REV011,27.0,0.7652,False,
F023521,2024-02-22,spam,low,allow,REV006,43.9,0.7628,False,
F023522,2024-02-22,spam,low,allow,REV001,98.3,0.8425,False,
F023523,2024-02-22,spam,high,human_review,REV005,20.9,0.8152,False,
F023524,2024-02-22,spam,high,auto_block,REV001,2.6,0.8689,False,
F023525,2024-02-22,spam,low,allow,REV004,58.9,0.7546,False,
F023526,2024-02-22,spam,medium,human_review,REV003,50.8,0.7572,False,
F023527,2024-02-22,spam,low,allow,REV015,74.6,0.7881,False,
F023528,2024-02-22,sexual_content,medium,human_review,REV003,15.8,0.7537,False,
F023529,2024-02-22,sexual_content,high,auto_block,REV009,5.7,0.817,False,
F023530,2024-02-22,sexual_content,low,downrank,REV004,60.1,0.7174,False,
F023531,2024-02-22,sexual_content,low,allow,REV005,20.6,0.8758,False,
F023532,2024-02-22,sexual_content,high,auto_block,REV020,10.0,0.8434,False,
F023533,2024-02-22,sexual_content,low,downrank,REV001,42.5,0.8103,False,
F023534,2024-02-22,sexual_content,low,downrank,REV008,17.3,0.7542,False,
F023535,2024-02-22,sexual_content,medium,downrank,REV019,40.9,0.8171,False,
F023536,2024-02-22,sexual_content,medium,downrank,REV002,14.6,0.8721,False,
F023537,2024-02-22,sexual_content,low,allow,REV003,93.4,0.8177,False,
F023538,2024-02-22,sexual_content,low,allow,REV010,5.9,0.76,False,
F023539,2024-02-22,sexual_content,high,auto_block,REV009,23.9,0.7501,False,
F023540,2024-02-22,sexual_content,medium,downrank,REV016,11.5,0.7318,False,
F023541,2024-02-22,sexual_content,low,allow,REV014,94.0,0.8078,False,
F023542,2024-02-22,sexual_content,low,downrank,REV005,34.9,0.7854,False,
F023543,2024-02-22,sexual_content,low,downrank,REV009,14.4,0.8276,False,
F023544,2024-02-22,sexual_content,low,downrank,REV007,55.3,0.8312,False,
F023545,2024-02-22,sexual_content,low,downrank,REV011,16.3,0.7686,False,
F023546,2024-02-22,sexual_content,medium,human_review,REV016,32.6,0.6734,False,
F023547,2024-02-22,sexual_content,high,human_review,REV009,8.4,0.8073,False,
F023548,2024-02-22,sexual_content,high,auto_block,REV016,1.4,0.7649,False,
F023549,2024-02-22,sexual_content,low,downrank,REV017,5.5,0.7875,False,
F023550,2024-02-22,sexual_content,high,auto_block,REV011,29.0,0.8491,False,
F023551,2024-02-22,sexual_content,low,allow,REV018,18.0,0.859,False,
F023552,2024-02-22,sexual_content,low,downrank,REV018,23.2,0.8015,False,
F023553,2024-02-22,sexual_content,high,auto_block,REV006,25.0,0.8458,False,
F023554,2024-02-22,sexual_content,high,auto_block,REV015,42.5,0.8043,False,
F023555,2024-02-22,sexual_content,medium,human_review,REV003,10.6,0.8112,False,
F023556,2024-02-22,sexual_content,low,downrank,REV019,52.5,0.7771,False,
F023557,2024-02-22,sexual_content,medium,human_review,REV007,14.3,0.7238,False,
F023558,2024-02-22,sexual_content,medium,human_review,REV004,2.3,0.8443,False,
F023559,2024-02-22,sexual_content,low,downrank,REV005,0.3,0.8118,False,
F023560,2024-02-22,sexual_content,low,allow,REV008,27.1,0.7825,False,
F023561,2024-02-22,sexual_content,medium,human_review,REV007,37.7,0.8559,False,
F023562,2024-02-22,sexual_content,medium,downrank,REV018,14.7,0.8356,False,
F023563,2024-02-22,sexual_content,medium,human_review,REV018,4.4,0.8208,False,
F023564,2024-02-22,self_harm,medium,human_review,REV005,37.7,0.8032,False,
F023565,2024-02-22,self_harm,low,allow,REV018,92.6,0.8112,False,
F023566,2024-02-22,self_harm,low,allow,REV014,19.3,0.8163,False,
F023567,2024-02-22,self_harm,low,downrank,REV005,15.3,0.8054,False,
F023568,2024-02-22,self_harm,medium,downrank,REV004,52.5,0.8553,False,
F023569,2024-02-22,self_harm,medium,downrank,REV015,1.1,0.9155,False,
F023570,2024-02-22,self_harm,low,downrank,REV016,73.8,0.7647,False,
F023571,2024-02-22,self_harm,low,allow,REV018,54.4,0.8108,False,
F023572,2024-02-22,self_harm,medium,human_review,REV006,5.2,0.844,False,
F023573,2024-02-22,self_harm,low,allow,REV012,139.1,0.7925,False,
F023574,2024-02-22,self_harm,high,auto_block,REV004,7.6,0.7729,False,
F023575,2024-02-22,self_harm,medium,human_review,REV013,12.5,0.8002,False,
F023576,2024-02-22,self_harm,low,downrank,REV009,28.3,0.794,False,
F023577,2024-02-22,self_harm,critical,auto_block,REV007,1.8,0.8034,False,
F023578,2024-02-22,self_harm,low,allow,REV013,77.0,0.764,False,
F023579,2024-02-22,self_harm,medium,human_review,REV004,21.6,0.8321,False,
F023580,2024-02-22,self_harm,low,allow,REV010,20.4,0.7842,False,
F023581,2024-02-22,self_harm,low,downrank,REV013,23.7,0.8174,False,
F023582,2024-02-22,self_harm,low,allow,REV009,18.6,0.7936,False,
F023583,2024-02-22,self_harm,high,auto_block,REV003,5.6,0.8349,False,
F023584,2024-02-22,self_harm,low,downrank,REV020,1.4,0.8059,False,
F023585,2024-02-22,self_harm,low,downrank,REV015,24.4,0.7969,False,
F023586,2024-02-22,self_harm,low,allow,REV019,38.8,0.8064,False,
F023587,2024-02-22,self_harm,critical,auto_block,REV015,1.7,0.7406,False,
F023588,2024-02-22,self_harm,low,allow,REV015,47.2,0.8795,False,
F023589,2024-02-22,self_harm,low,allow,REV018,49.2,0.7853,False,
F023590,2024-02-22,self_harm,low,allow,REV007,42.4,0.7581,False,
F023591,2024-02-22,self_harm,medium,human_review,REV014,26.6,0.7654,False,
F023592,2024-02-22,self_harm,critical,auto_block,REV011,0.6,0.7577,False,
F023593,2024-02-22,self_harm,low,downrank,REV007,44.1,0.7959,False,
F023594,2024-02-22,self_harm,low,allow,REV001,12.1,0.8507,False,
F023595,2024-02-22,self_harm,high,auto_block,REV013,16.4,0.7667,False,
F023596,2024-02-22,self_harm,low,downrank,REV009,18.8,0.883,False,
F023597,2024-02-22,self_harm,medium,human_review,REV006,15.5,0.8608,False,
F023598,2024-02-22,self_harm,critical,auto_block,REV009,12.2,0.811,False,
F023599,2024-02-22,fraud,low,downrank,REV019,99.0,0.8472,False,
F023600,2024-02-22,fraud,low,allow,REV006,7.8,0.8877,False,
F023601,2024-02-22,fraud,low,downrank,REV017,81.3,0.7913,False,
F023602,2024-02-22,fraud,high,auto_block,REV009,23.7,0.8471,False,
F023603,2024-02-22,fraud,low,allow,REV008,64.2,0.8203,False,
F023604,2024-02-22,fraud,high,human_review,REV013,33.5,0.802,False,
F023605,2024-02-22,fraud,medium,human_review,REV013,130.3,0.7715,False,
F023606,2024-02-22,fraud,high,human_review,REV014,5.4,0.8262,False,
F023607,2024-02-22,fraud,low,allow,REV011,15.8,0.7696,False,
F023608,2024-02-22,fraud,low,downrank,REV006,83.9,0.9325,False,
F023609,2024-02-22,fraud,high,auto_block,REV010,1.6,0.8192,False,
F023610,2024-02-22,fraud,low,allow,REV009,0.9,0.8616,False,
F023611,2024-02-22,fraud,low,allow,REV019,16.7,0.8119,False,
F023612,2024-02-22,fraud,low,allow,REV020,4.5,0.8525,False,
F023613,2024-02-22,fraud,low,downrank,REV010,40.3,0.7891,False,
F023614,2024-02-22,fraud,medium,downrank,REV005,2.0,0.8813,False,
F023615,2024-02-22,fraud,medium,human_review,REV012,5.6,0.7373,False,
F023616,2024-02-22,fraud,medium,downrank,REV011,27.1,0.8583,False,
F023617,2024-02-22,fraud,low,allow,REV002,27.7,0.883,False,
F023618,2024-02-22,fraud,medium,human_review,REV006,7.9,0.8586,False,
F023619,2024-02-22,fraud,low,allow,REV011,104.7,0.8312,False,
F023620,2024-02-22,fraud,low,downrank,REV010,62.0,0.8979,False,
F023621,2024-02-22,fraud,low,allow,REV001,107.2,0.8129,False,
F023622,2024-02-22,fraud,medium,human_review,REV005,19.0,0.8184,False,
F023623,2024-02-22,fraud,low,downrank,REV010,39.2,0.7834,False,
F023624,2024-02-22,fraud,low,downrank,REV019,25.0,0.8801,False,
F023625,2024-02-22,fraud,low,allow,REV009,18.4,0.8264,False,
F023626,2024-02-22,fraud,medium,downrank,REV001,41.2,0.9073,False,
F023627,2024-02-22,fraud,medium,human_review,REV006,6.2,0.8027,False,
F023628,2024-02-22,fraud,medium,downrank,REV008,10.9,0.7819,False,
F023629,2024-02-22,fraud,medium,downrank,REV019,3.2,0.7696,False,
F023630,2024-02-22,fraud,high,human_review,REV003,9.2,0.8601,False,
F023631,2024-02-22,fraud,medium,human_review,REV013,5.2,0.7225,False,
F023632,2024-02-22,fraud,low,allow,REV007,45.6,0.8357,False,
F023633,2024-02-22,fraud,medium,downrank,REV016,55.0,0.8378,False,
F023634,2024-02-22,fraud,high,auto_block,REV017,60.6,0.8024,False,
F023635,2024-02-22,fraud,medium,downrank,REV018,24.5,0.8037,False,
F023636,2024-02-22,fraud,medium,human_review,REV009,16.5,0.7106,False,
F023637,2024-02-22,fraud,low,downrank,REV009,39.2,0.7701,False,
F023638,2024-02-22,fraud,medium,human_review,REV007,40.5,0.7833,False,
F023639,2024-02-22,fraud,high,human_review,REV017,24.1,0.8257,False,
F023640,2024-02-22,fraud,low,downrank,REV019,116.5,0.8704,False,
F023641,2024-02-22,fraud,low,allow,REV001,20.0,0.7838,False,
F023642,2024-02-22,fraud,low,downrank,REV014,17.8,0.8319,False,
F023643,2024-02-22,fraud,low,allow,REV002,50.5,0.8271,False,
F023644,2024-02-22,fraud,medium,human_review,REV008,2.0,0.7856,False,
F023645,2024-02-22,fraud,low,allow,REV012,36.0,0.7615,False,
F023646,2024-02-22,fraud,low,downrank,REV008,1.6,0.746,False,
F023647,2024-02-22,fraud,medium,human_review,REV019,9.6,0.8532,False,
F023648,2024-02-22,fraud,medium,human_review,REV007,25.5,0.8483,False,
F023649,2024-02-22,fraud,low,allow,REV005,0.8,0.7041,False,
F023650,2024-02-22,fraud,low,allow,REV020,49.2,0.8296,False,
F023651,2024-02-22,fraud,low,downrank,REV009,29.0,0.8235,False,
F023652,2024-02-22,fraud,low,allow,REV018,33.9,0.8265,False,
F023653,2024-02-22,fraud,low,allow,REV009,1.0,0.794,False,
F023654,2024-02-22,fraud,medium,downrank,REV017,29.0,0.7826,False,
F023655,2024-02-22,fraud,medium,human_review,REV018,36.3,0.8248,False,
F023656,2024-02-22,fraud,high,auto_block,REV017,22.3,0.8671,False,
F023657,2024-02-22,fraud,critical,auto_block,REV017,1.5,0.8457,False,
F023658,2024-02-23,harassment,high,auto_block,REV019,3.2,0.6757,False,
F023659,2024-02-23,harassment,medium,downrank,REV005,59.6,0.7856,False,
F023660,2024-02-23,harassment,low,allow,REV019,141.2,0.8491,False,
F023661,2024-02-23,harassment,low,allow,REV005,14.6,0.8727,False,
F023662,2024-02-23,harassment,medium,human_review,REV005,34.8,0.7567,False,
F023663,2024-02-23,harassment,low,downrank,REV020,89.9,0.7783,False,
F023664,2024-02-23,harassment,low,downrank,REV012,43.9,0.7765,False,
F023665,2024-02-23,harassment,low,downrank,REV011,18.0,0.8234,False,
F023666,2024-02-23,harassment,medium,human_review,REV006,4.1,0.8332,False,
F023667,2024-02-23,harassment,high,human_review,REV002,64.1,0.757,False,
F023668,2024-02-23,harassment,medium,human_review,REV020,12.3,0.8293,False,
F023669,2024-02-23,harassment,medium,human_review,REV012,0.0,0.7564,False,
F023670,2024-02-23,harassment,medium,downrank,REV011,25.0,0.8227,False,
F023671,2024-02-23,harassment,medium,downrank,REV011,7.9,0.8323,False,
F023672,2024-02-23,harassment,high,auto_block,REV006,5.7,0.8706,False,
F023673,2024-02-23,harassment,low,downrank,REV011,21.6,0.7325,False,
F023674,2024-02-23,harassment,low,allow,REV017,0.7,0.7944,False,
F023675,2024-02-23,harassment,low,downrank,REV014,55.2,0.7548,False,
F023676,2024-02-23,harassment,medium,human_review,REV013,0.1,0.7976,False,
F023677,2024-02-23,harassment,low,allow,REV013,11.9,0.7859,False,
F023678,2024-02-23,harassment,low,downrank,REV012,58.6,0.8281,False,
F023679,2024-02-23,harassment,medium,downrank,REV012,3.7,0.8194,False,
F023680,2024-02-23,harassment,medium,human_review,REV005,8.6,0.743,False,
F023681,2024-02-23,harassment,medium,human_review,REV002,17.3,0.7471,False,
F023682,2024-02-23,harassment,low,allow,REV004,18.9,0.8322,False,
F023683,2024-02-23,harassment,low,downrank,REV015,46.5,0.8513,False,
F023684,2024-02-23,harassment,low,downrank,REV007,17.9,0.7069,False,
F023685,2024-02-23,harassment,low,downrank,REV010,58.9,0.7975,False,
F023686,2024-02-23,harassment,low,allow,REV004,5.7,0.9096,False,
F023687,2024-02-23,harassment,low,allow,REV003,15.9,0.8564,False,
F023688,2024-02-23,harassment,low,downrank,REV020,14.5,0.7863,False,
F023689,2024-02-23,harassment,medium,downrank,REV018,17.3,0.7902,False,
F023690,2024-02-23,harassment,medium,human_review,REV004,24.9,0.8913,False,
F023691,2024-02-23,harassment,low,downrank,REV010,23.8,0.8722,False,
F023692,2024-02-23,harassment,medium,human_review,REV008,34.9,0.8648,False,
F023693,2024-02-23,harassment,medium,human_review,REV018,0.5,0.7789,False,
F023694,2024-02-23,harassment,high,human_review,REV003,6.3,0.7705,False,
F023695,2024-02-23,harassment,low,allow,REV012,52.4,0.8684,False,
F023696,2024-02-23,harassment,medium,human_review,REV003,22.1,0.6615,False,
F023697,2024-02-23,harassment,medium,human_review,REV019,21.9,0.8737,False,
F023698,2024-02-23,harassment,medium,human_review,REV017,1.0,0.7878,False,
F023699,2024-02-23,harassment,high,human_review,REV005,20.9,0.858,False,
F023700,2024-02-23,harassment,critical,human_review,REV010,2.6,0.7849,False,
F023701,2024-02-23,harassment,low,allow,REV002,4.9,0.7819,False,
F023702,2024-02-23,harassment,low,downrank,REV001,6.9,0.8775,False,
F023703,2024-02-23,harassment,low,downrank,REV005,0.8,0.7331,False,
F023704,2024-02-23,harassment,medium,human_review,REV007,5.1,0.7815,False,
F023705,2024-02-23,harassment,low,downrank,REV010,5.1,0.7561,False,
F023706,2024-02-23,harassment,medium,downrank,REV013,13.1,0.8074,False,
F023707,2024-02-23,harassment,low,allow,REV012,30.5,0.8582,False,
F023708,2024-02-23,harassment,medium,downrank,REV005,27.4,0.7895,False,
F023709,2024-02-23,harassment,low,allow,REV011,43.5,0.7824,False,
F023710,2024-02-23,harassment,medium,downrank,REV019,14.4,0.8763,False,
F023711,2024-02-23,harassment,low,allow,REV008,50.6,0.822,False,
F023712,2024-02-23,harassment,medium,downrank,REV002,38.5,0.8079,False,
F023713,2024-02-23,harassment,high,auto_block,REV016,6.3,0.8493,False,
F023714,2024-02-23,harassment,medium,human_review,REV013,39.0,0.7834,False,
F023715,2024-02-23,harassment,medium,human_review,REV008,6.8,0.7681,False,
F023716,2024-02-23,harassment,medium,human_review,REV006,14.1,0.9238,False,
F023717,2024-02-23,harassment,medium,human_review,REV006,1.4,0.7881,False,
F023718,2024-02-23,harassment,low,allow,REV010,2.8,0.8245,False,
F023719,2024-02-23,harassment,low,allow,REV017,41.8,0.8035,False,
F023720,2024-02-23,harassment,medium,human_review,REV019,30.1,0.8058,False,
F023721,2024-02-23,harassment,medium,downrank,REV001,3.7,0.8713,False,
F023722,2024-02-23,harassment,low,downrank,REV008,36.4,0.7903,False,
F023723,2024-02-23,harassment,low,downrank,REV005,74.4,0.782,False,
F023724,2024-02-23,harassment,low,downrank,REV013,35.0,0.8156,False,
F023725,2024-02-23,harassment,critical,auto_block,REV005,7.5,0.8133,False,
F023726,2024-02-23,harassment,low,downrank,REV014,9.0,0.8434,False,
